epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,4675.1,1.15678,0.9318,1.50397,0.69259,0.72645,0.73772,0.41072,1.55864,1.10916,2.04971,0.000296964,0.000296964,0.000296964
67,4745.66,1.1412,0.95775,1.49272,0.70416,0.68699,0.74044,0.41942,1.54817,1.1144,2.04859,0.000288718,0.000288718,0.000288718
68,4816.43,1.1358,0.92238,1.50079,0.80465,0.63615,0.74146,0.41706,1.56809,1.12342,2.0769,0.000280471,0.000280471,0.000280471
69,4887.3,1.09827,0.8947,1.47848,0.71892,0.69295,0.7372,0.41386,1.54496,1.10584,2.06065,0.000272224,0.000272224,0.000272224
70,4957.97,1.11301,0.91866,1.48316,0.73725,0.66772,0.72662,0.40518,1.55658,1.11821,2.08641,0.000263978,0.000263978,0.000263978
71,5028.42,1.11667,0.87805,1.49212,0.72815,0.72259,0.74568,0.41526,1.55919,1.09794,2.07388,0.000255731,0.000255731,0.000255731
72,5098.74,1.07902,0.84605,1.45596,0.7251,0.68753,0.74141,0.42133,1.52008,1.12203,2.05038,0.000247484,0.000247484,0.000247484
73,5169.43,1.08536,0.85992,1.4587,0.73716,0.67892,0.73301,0.40628,1.55596,1.12299,2.10508,0.000239238,0.000239238,0.000239238
74,5239.64,1.05345,0.83487,1.4349,0.73485,0.70671,0.74266,0.41792,1.57565,1.09107,2.11915,0.000230991,0.000230991,0.000230991
75,5310.02,1.07369,0.84404,1.45121,0.72252,0.70214,0.74751,0.41382,1.54943,1.08468,2.08617,0.000222744,0.000222744,0.000222744
76,5380.59,1.04434,0.80668,1.42201,0.74152,0.69162,0.75043,0.42541,1.54959,1.0797,2.08051,0.000214497,0.000214497,0.000214497
77,5451.64,1.05563,0.82669,1.43333,0.7498,0.68151,0.7496,0.41466,1.56143,1.08099,2.11067,0.000206251,0.000206251,0.000206251
78,5521.87,1.04247,0.80622,1.42778,0.72001,0.70138,0.73841,0.41549,1.54321,1.10649,2.07892,0.000198004,0.000198004,0.000198004
79,5592.2,1.02757,0.79847,1.41978,0.72755,0.70943,0.74747,0.4182,1.5564,1.06968,2.13135,0.000189757,0.000189757,0.000189757
80,5663.11,1.0018,0.78849,1.40103,0.77337,0.65946,0.75873,0.42596,1.53264,1.04354,2.10009,0.000181511,0.000181511,0.000181511
81,5733.52,0.98306,0.76507,1.38259,0.68733,0.74273,0.75671,0.4261,1.54691,1.04785,2.1178,0.000173264,0.000173264,0.000173264
82,5804.04,0.98536,0.75169,1.38962,0.74065,0.67738,0.75422,0.42464,1.55275,1.03426,2.13634,0.000165017,0.000165017,0.000165017
83,5874.63,0.98658,0.74962,1.38198,0.72103,0.73213,0.7632,0.43086,1.53624,1.05349,2.11929,0.000156771,0.000156771,0.000156771
84,5945.51,0.96605,0.73686,1.37337,0.75678,0.69272,0.74785,0.41977,1.56296,1.06196,2.13835,0.000148524,0.000148524,0.000148524
85,6015.78,0.95933,0.72068,1.36515,0.74913,0.69279,0.75161,0.42179,1.5792,1.03957,2.17495,0.000140277,0.000140277,0.000140277
86,6086.15,0.95841,0.717,1.35668,0.75907,0.69725,0.75857,0.42734,1.57337,1.07983,2.17304,0.000132031,0.000132031,0.000132031
87,6156.35,0.93696,0.71299,1.34821,0.71142,0.7137,0.75888,0.42902,1.55541,1.05532,2.147,0.000123784,0.000123784,0.000123784
88,6226.83,0.95892,0.71401,1.34843,0.75994,0.68888,0.75776,0.42675,1.55376,1.05912,2.15167,0.000115537,0.000115537,0.000115537
89,6297.32,0.93769,0.70612,1.34955,0.72795,0.71638,0.76102,0.42258,1.56294,1.05564,2.20265,0.00010729,0.00010729,0.00010729
90,6367.65,0.92907,0.70226,1.34229,0.74604,0.73866,0.76906,0.43377,1.56402,1.04189,2.19185,9.90437e-05,9.90437e-05,9.90437e-05
91,6438.33,0.85877,0.51838,1.35417,0.77447,0.68652,0.76688,0.42428,1.57643,1.03198,2.19847,9.0797e-05,9.0797e-05,9.0797e-05
92,6508.82,0.83285,0.49909,1.31941,0.79587,0.68645,0.75554,0.41602,1.56168,1.05782,2.20385,8.25503e-05,8.25503e-05,8.25503e-05
93,6578.54,0.82346,0.4899,1.32251,0.75753,0.71148,0.77034,0.42264,1.56649,1.03459,2.22243,7.43036e-05,7.43036e-05,7.43036e-05
94,6648.43,0.79892,0.48269,1.29751,0.74322,0.74239,0.76866,0.42463,1.56626,1.02187,2.2258,6.60569e-05,6.60569e-05,6.60569e-05
95,6718.16,0.81268,0.49515,1.30884,0.77014,0.71183,0.77517,0.42584,1.56191,1.04455,2.22596,5.78102e-05,5.78102e-05,5.78102e-05
96,6788.42,0.79528,0.47229,1.29416,0.71129,0.74455,0.76609,0.42711,1.56991,1.03564,2.25414,4.95635e-05,4.95635e-05,4.95635e-05
97,6858.16,0.77214,0.44879,1.26772,0.74728,0.7343,0.77013,0.42919,1.56776,1.02046,2.25571,4.13168e-05,4.13168e-05,4.13168e-05
98,6928.09,0.77486,0.45609,1.27733,0.76715,0.70994,0.76892,0.42834,1.57088,1.02251,2.26409,3.30701e-05,3.30701e-05,3.30701e-05
99,6998.08,0.76339,0.44885,1.26755,0.77326,0.71271,0.77157,0.42986,1.57605,1.01609,2.28041,2.48234e-05,2.48234e-05,2.48234e-05
100,7067.84,0.73888,0.41159,1.22854,0.7774,0.71152,0.7701,0.42793,1.57616,1.0314,2.29132,1.65767e-05,1.65767e-05,1.65767e-05
