epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,2866.42,1.31614,1.22132,1.80394,0.73419,0.61738,0.70204,0.37172,1.62221,1.34572,2.20817,0.000544365,0.000544365,0.000544365
37,2946.22,1.28934,1.1961,1.77338,0.74553,0.60791,0.7093,0.37877,1.6022,1.2907,2.15939,0.000536119,0.000536119,0.000536119
38,3025.55,1.26814,1.15697,1.75839,0.80156,0.65012,0.74155,0.39856,1.60692,1.27414,2.20366,0.000527872,0.000527872,0.000527872
39,3105.41,1.27594,1.1638,1.77303,0.71572,0.6645,0.71288,0.3635,1.67094,1.3526,2.25995,0.000519625,0.000519625,0.000519625
40,3184.71,1.25476,1.11628,1.73422,0.72881,0.65262,0.71178,0.38092,1.65586,1.26506,2.26345,0.000511379,0.000511379,0.000511379
41,3265.2,1.24101,1.08199,1.72474,0.72351,0.68591,0.73833,0.39226,1.59531,1.23347,2.18881,0.000503132,0.000503132,0.000503132
42,3345.81,1.24977,1.10387,1.7387,0.70561,0.68384,0.72371,0.37592,1.68015,1.25028,2.31546,0.000494885,0.000494885,0.000494885
43,3426.91,1.23002,1.07771,1.71397,0.70262,0.68129,0.72384,0.38147,1.61962,1.23816,2.20272,0.000486639,0.000486639,0.000486639
44,3508.36,1.22766,1.06223,1.70979,0.78364,0.672,0.74953,0.38878,1.60394,1.21853,2.17824,0.000478392,0.000478392,0.000478392
45,3589.92,1.2148,1.06198,1.7117,0.75443,0.69876,0.7575,0.40077,1.62643,1.18732,2.2549,0.000470145,0.000470145,0.000470145
46,3671.21,1.19445,1.0235,1.67659,0.73411,0.68217,0.73442,0.3894,1.63451,1.16721,2.24755,0.000461898,0.000461898,0.000461898
47,3751.79,1.18521,0.99928,1.66308,0.75519,0.67141,0.75081,0.40249,1.61405,1.20119,2.21694,0.000453652,0.000453652,0.000453652
48,3833.09,1.17372,1.00649,1.65907,0.73667,0.72664,0.77152,0.39311,1.63865,1.14908,2.23792,0.000445405,0.000445405,0.000445405
49,3914.56,1.1661,0.98769,1.64799,0.74186,0.72637,0.77938,0.40601,1.60882,1.11185,2.22004,0.000437158,0.000437158,0.000437158
50,3995.75,1.16173,0.97149,1.64431,0.76188,0.7172,0.77742,0.41533,1.59056,1.10752,2.18957,0.000428912,0.000428912,0.000428912
51,4077.1,1.15695,0.97543,1.63952,0.7634,0.73505,0.76375,0.41807,1.58886,1.1175,2.21107,0.000420665,0.000420665,0.000420665
52,4159.11,1.15501,0.96132,1.6393,0.78291,0.71825,0.77792,0.41704,1.62454,1.12983,2.24385,0.000412418,0.000412418,0.000412418
53,4240.87,1.14454,0.93455,1.62202,0.80646,0.69177,0.78641,0.42073,1.58721,1.11528,2.19661,0.000404172,0.000404172,0.000404172
54,4322.97,1.13117,0.92753,1.61537,0.76743,0.71539,0.7732,0.40707,1.60098,1.09109,2.22633,0.000395925,0.000395925,0.000395925
55,4403.32,1.1209,0.90072,1.60745,0.74611,0.72477,0.78341,0.42268,1.60855,1.10978,2.20475,0.000387678,0.000387678,0.000387678
56,4482.58,1.10343,0.87978,1.5794,0.76798,0.74233,0.79403,0.42615,1.58844,1.08511,2.23441,0.000379431,0.000379431,0.000379431
57,4560.93,1.0747,0.86297,1.56397,0.78806,0.73589,0.79143,0.41964,1.5984,1.0628,2.21599,0.000371185,0.000371185,0.000371185
58,4641.35,1.07314,0.86332,1.54668,0.77713,0.71651,0.78312,0.42859,1.58467,1.0839,2.20288,0.000362938,0.000362938,0.000362938
59,4722.31,1.08401,0.86484,1.56104,0.81485,0.691,0.79907,0.42919,1.58819,1.0637,2.19769,0.000354691,0.000354691,0.000354691
60,4803.8,1.05812,0.84073,1.54066,0.81567,0.71056,0.7858,0.41709,1.60969,1.12645,2.24302,0.000346445,0.000346445,0.000346445
61,4885.05,1.07384,0.83761,1.54775,0.77935,0.73424,0.79109,0.42773,1.57877,1.07521,2.18979,0.000338198,0.000338198,0.000338198
62,4965.5,1.06228,0.8454,1.53717,0.77334,0.71508,0.77043,0.41979,1.59227,1.1487,2.2089,0.000329951,0.000329951,0.000329951
63,5046.12,1.05559,0.82724,1.53733,0.76831,0.74068,0.7936,0.43188,1.57574,1.04871,2.21013,0.000321705,0.000321705,0.000321705
64,5126.38,1.03976,0.83449,1.52829,0.7517,0.76357,0.79526,0.44037,1.57013,1.04693,2.19262,0.000313458,0.000313458,0.000313458
65,5206.92,1.04067,0.82154,1.51997,0.75993,0.76189,0.80037,0.43358,1.58427,1.05641,2.22999,0.000305211,0.000305211,0.000305211
66,5287.46,1.03265,0.81018,1.51913,0.77845,0.72508,0.77702,0.42667,1.5715,1.07521,2.21442,0.000296964,0.000296964,0.000296964
67,5368.32,1.01188,0.788,1.49172,0.80578,0.75955,0.80163,0.43442,1.60078,1.0716,2.2245,0.000288718,0.000288718,0.000288718
68,5449.35,1.01153,0.78894,1.4917,0.77338,0.74973,0.78312,0.42997,1.56802,1.07435,2.20065,0.000280471,0.000280471,0.000280471
69,5529.83,0.99629,0.77806,1.47874,0.74764,0.75954,0.78793,0.42548,1.60274,1.05814,2.27107,0.000272224,0.000272224,0.000272224
70,5610.73,0.98528,0.76167,1.47553,0.78355,0.7835,0.80353,0.42822,1.58494,1.0385,2.24739,0.000263978,0.000263978,0.000263978
71,5691.41,0.97654,0.73902,1.46671,0.74874,0.76603,0.7928,0.43759,1.60186,1.06168,2.28511,0.000255731,0.000255731,0.000255731
72,5772.15,0.97573,0.74747,1.46179,0.77357,0.76835,0.80973,0.44178,1.57715,1.03831,2.22155,0.000247484,0.000247484,0.000247484
73,5852.49,0.97189,0.74068,1.45404,0.74438,0.75349,0.78854,0.43847,1.58758,1.03686,2.29276,0.000239238,0.000239238,0.000239238
74,5933.51,0.94827,0.72857,1.4347,0.76468,0.76035,0.79701,0.43821,1.58587,1.05749,2.27062,0.000230991,0.000230991,0.000230991
75,6015.07,0.94285,0.721,1.43196,0.80717,0.75058,0.80133,0.43258,1.59547,1.08479,2.26721,0.000222744,0.000222744,0.000222744
76,6096.18,0.94497,0.71138,1.43184,0.80175,0.74825,0.80701,0.4466,1.58573,1.0201,2.25395,0.000214497,0.000214497,0.000214497
77,6177.56,0.92375,0.69239,1.41087,0.79784,0.73742,0.79792,0.44218,1.59149,1.0494,2.28552,0.000206251,0.000206251,0.000206251
78,6259.8,0.92109,0.70201,1.40649,0.78287,0.74575,0.79216,0.43406,1.58337,1.07537,2.2485,0.000198004,0.000198004,0.000198004
79,6342.21,0.9173,0.6937,1.40962,0.78521,0.74995,0.79726,0.43845,1.58328,1.08422,2.25874,0.000189757,0.000189757,0.000189757
80,6424.89,0.91485,0.69724,1.40198,0.78179,0.76328,0.80067,0.43932,1.58289,1.0466,2.2854,0.000181511,0.000181511,0.000181511
81,6507.96,0.90134,0.6773,1.3928,0.7632,0.77671,0.80194,0.44335,1.56377,1.05205,2.26229,0.000173264,0.000173264,0.000173264
82,6590.76,0.8877,0.67005,1.37931,0.77937,0.75908,0.79169,0.44262,1.58306,1.03818,2.29923,0.000165017,0.000165017,0.000165017
83,6673.69,0.89112,0.66974,1.37684,0.80259,0.75506,0.79967,0.43518,1.59036,1.04287,2.30543,0.000156771,0.000156771,0.000156771
84,6756.71,0.87694,0.67109,1.37428,0.81456,0.74208,0.8041,0.44861,1.58561,1.02249,2.28851,0.000148524,0.000148524,0.000148524
85,6839.91,0.87154,0.66401,1.35934,0.80601,0.75627,0.80558,0.44586,1.56929,1.05286,2.25643,0.000140277,0.000140277,0.000140277
86,6922.22,0.854,0.63989,1.34834,0.7982,0.74192,0.80071,0.43877,1.58557,1.04275,2.3181,0.000132031,0.000132031,0.000132031
87,7005.14,0.86219,0.64274,1.35799,0.82003,0.74287,0.80422,0.44132,1.58855,1.01602,2.28645,0.000123784,0.000123784,0.000123784
88,7088.47,0.85256,0.63011,1.34435,0.80733,0.73815,0.80447,0.44554,1.58495,1.03962,2.30789,0.000115537,0.000115537,0.000115537
89,7171.06,0.85182,0.61936,1.34495,0.79034,0.76439,0.81006,0.44781,1.5914,1.05306,2.31585,0.00010729,0.00010729,0.00010729
90,7253.09,0.84767,0.62769,1.34565,0.79095,0.75592,0.80472,0.4467,1.5759,1.04408,2.29103,9.90437e-05,9.90437e-05,9.90437e-05
91,7333.86,0.76565,0.46155,1.27652,0.74907,0.78539,0.80215,0.44437,1.59381,1.06402,2.36246,9.0797e-05,9.0797e-05,9.0797e-05
92,7412.96,0.71644,0.41821,1.23809,0.80439,0.75579,0.80924,0.44309,1.59416,1.05523,2.36927,8.25503e-05,8.25503e-05,8.25503e-05
93,7493.38,0.70494,0.42105,1.22451,0.798,0.75349,0.81124,0.44555,1.58911,1.05478,2.38129,7.43036e-05,7.43036e-05,7.43036e-05
94,7572.94,0.6924,0.41202,1.21305,0.80275,0.74061,0.80594,0.44886,1.59093,1.06672,2.37065,6.60569e-05,6.60569e-05,6.60569e-05
95,7653.57,0.67876,0.39675,1.20349,0.79333,0.76522,0.80991,0.44986,1.58035,1.06722,2.35384,5.78102e-05,5.78102e-05,5.78102e-05
96,7733.18,0.67198,0.39437,1.19052,0.79131,0.77185,0.80629,0.44769,1.58723,1.04803,2.36293,4.95635e-05,4.95635e-05,4.95635e-05
97,7813.05,0.66189,0.39356,1.18767,0.81358,0.75392,0.80984,0.45048,1.58639,1.05966,2.37045,4.13168e-05,4.13168e-05,4.13168e-05
98,7893.26,0.64812,0.38344,1.1828,0.83526,0.74905,0.81291,0.45122,1.58653,1.05428,2.38265,3.30701e-05,3.30701e-05,3.30701e-05
99,7974.6,0.64139,0.37614,1.16595,0.80861,0.77074,0.81345,0.45015,1.59323,1.05821,2.40417,2.48234e-05,2.48234e-05,2.48234e-05
100,8054.92,0.64335,0.38005,1.17483,0.8057,0.76153,0.8061,0.44953,1.59391,1.06453,2.39828,1.65767e-05,1.65767e-05,1.65767e-05
