epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,3778.59,1.25656,1.11245,1.45707,0.67123,0.66806,0.70841,0.37871,1.55061,1.21506,1.73082,0.000420665,0.000420665,0.000420665
52,3852.22,1.20524,1.0602,1.42794,0.6949,0.68051,0.71602,0.39215,1.54891,1.20276,1.75156,0.000412418,0.000412418,0.000412418
53,3926.07,1.22042,1.07822,1.4364,0.72428,0.70108,0.75465,0.40784,1.55103,1.12724,1.73271,0.000404172,0.000404172,0.000404172
54,3999.93,1.23029,1.06873,1.4426,0.73094,0.64977,0.7332,0.38489,1.58486,1.18787,1.77914,0.000395925,0.000395925,0.000395925
55,4074.1,1.21262,1.06304,1.42916,0.7952,0.66062,0.74298,0.39811,1.54881,1.14359,1.74647,0.000387678,0.000387678,0.000387678
56,4148.85,1.21071,1.03089,1.42456,0.75929,0.68679,0.75448,0.40234,1.56509,1.13344,1.76145,0.000379431,0.000379431,0.000379431
57,4223.02,1.18162,1.00896,1.40864,0.72294,0.6764,0.74663,0.39947,1.58482,1.14546,1.7829,0.000371185,0.000371185,0.000371185
58,4297.29,1.16274,1.00862,1.39783,0.69886,0.72237,0.75707,0.41464,1.55348,1.14011,1.7564,0.000362938,0.000362938,0.000362938
59,4372.24,1.16141,0.96252,1.38331,0.76893,0.67573,0.75602,0.41039,1.53404,1.12285,1.74478,0.000354691,0.000354691,0.000354691
60,4446.99,1.15217,0.96878,1.378,0.74849,0.65085,0.7285,0.4027,1.57957,1.17187,1.80948,0.000346445,0.000346445,0.000346445
61,4521.75,1.15209,0.95902,1.38156,0.75947,0.68464,0.75897,0.40965,1.57911,1.09666,1.77159,0.000338198,0.000338198,0.000338198
62,4596.75,1.14098,0.93744,1.37456,0.73413,0.71423,0.76355,0.41743,1.55978,1.10253,1.75368,0.000329951,0.000329951,0.000329951
63,4672.04,1.09423,0.89983,1.3417,0.79398,0.66983,0.77534,0.42398,1.54724,1.08611,1.76046,0.000321705,0.000321705,0.000321705
64,4747.36,1.12962,0.9342,1.36259,0.76079,0.7063,0.76071,0.41535,1.58854,1.12917,1.79188,0.000313458,0.000313458,0.000313458
65,4822.25,1.10544,0.91257,1.34891,0.74152,0.7223,0.75327,0.40913,1.57607,1.1283,1.78277,0.000305211,0.000305211,0.000305211
66,4896.68,1.11324,0.88517,1.35562,0.70939,0.75313,0.77441,0.42103,1.60349,1.07551,1.81713,0.000296964,0.000296964,0.000296964
67,4970.8,1.07988,0.88829,1.33491,0.76659,0.7099,0.76515,0.42362,1.56127,1.09961,1.77535,0.000288718,0.000288718,0.000288718
68,5045.31,1.08183,0.87585,1.33052,0.78888,0.6896,0.77788,0.43052,1.5526,1.04792,1.76442,0.000280471,0.000280471,0.000280471
69,5120.09,1.04375,0.84166,1.30697,0.81564,0.6855,0.78096,0.43138,1.56104,1.05427,1.76903,0.000272224,0.000272224,0.000272224
70,5194.52,1.05646,0.83978,1.31327,0.79165,0.73462,0.7866,0.43755,1.55579,1.03446,1.78552,0.000263978,0.000263978,0.000263978
71,5269.2,1.08117,0.83439,1.33552,0.76386,0.71474,0.7805,0.43734,1.54842,1.06847,1.76834,0.000255731,0.000255731,0.000255731
72,5343.41,1.02397,0.79977,1.29231,0.76337,0.7019,0.76563,0.43437,1.58401,1.06121,1.81076,0.000247484,0.000247484,0.000247484
73,5417.81,1.03353,0.79021,1.28981,0.76602,0.70691,0.7793,0.43453,1.59097,1.03455,1.81377,0.000239238,0.000239238,0.000239238
74,5492.17,0.99713,0.78642,1.27316,0.80448,0.68988,0.78288,0.43312,1.56421,1.02609,1.77404,0.000230991,0.000230991,0.000230991
75,5566.21,1.00823,0.77818,1.27246,0.78745,0.72102,0.78539,0.43729,1.56545,1.0332,1.81341,0.000222744,0.000222744,0.000222744
76,5639.77,0.98714,0.75099,1.25995,0.76277,0.75322,0.78877,0.43586,1.57656,1.0373,1.82221,0.000214497,0.000214497,0.000214497
77,5713.93,1.00178,0.77541,1.27645,0.7889,0.71139,0.79199,0.44917,1.55219,1.02321,1.79269,0.000206251,0.000206251,0.000206251
78,5788.28,0.98797,0.75421,1.26503,0.78737,0.72376,0.79654,0.44856,1.56101,0.99881,1.79088,0.000198004,0.000198004,0.000198004
79,5861.89,0.96774,0.73346,1.25089,0.81741,0.72076,0.79736,0.44002,1.56327,1.01199,1.81126,0.000189757,0.000189757,0.000189757
80,5935.37,0.94261,0.71489,1.23598,0.77142,0.75484,0.79402,0.4476,1.56824,1.03033,1.81328,0.000181511,0.000181511,0.000181511
81,6008.93,0.93426,0.70994,1.22309,0.80272,0.72157,0.79075,0.43907,1.57747,1.01595,1.82326,0.000173264,0.000173264,0.000173264
82,6082.46,0.93189,0.71335,1.23366,0.77682,0.75117,0.79415,0.44646,1.55731,0.9969,1.84684,0.000165017,0.000165017,0.000165017
83,6156.03,0.9333,0.71127,1.22393,0.80344,0.72566,0.80054,0.45089,1.55313,1.02077,1.83113,0.000156771,0.000156771,0.000156771
84,6230.08,0.89484,0.68025,1.20821,0.78332,0.73351,0.79497,0.44561,1.55411,1.04292,1.82843,0.000148524,0.000148524,0.000148524
85,6303.59,0.90011,0.6835,1.20065,0.80202,0.71991,0.79366,0.44754,1.57224,1.01509,1.83656,0.000140277,0.000140277,0.000140277
86,6377.18,0.89502,0.66156,1.20544,0.79786,0.7235,0.79174,0.45014,1.55316,1.02048,1.81638,0.000132031,0.000132031,0.000132031
87,6450.86,0.85759,0.65312,1.18164,0.8067,0.72007,0.78573,0.44719,1.55401,1.01485,1.82568,0.000123784,0.000123784,0.000123784
88,6524.34,0.88948,0.65371,1.20075,0.81161,0.70431,0.79688,0.44819,1.56758,1.02366,1.84691,0.000115537,0.000115537,0.000115537
89,6598.08,0.86751,0.64951,1.18915,0.74051,0.77273,0.79552,0.44475,1.56974,1.01223,1.83999,0.00010729,0.00010729,0.00010729
90,6671.6,0.87316,0.65126,1.19746,0.81855,0.70846,0.80418,0.45544,1.54746,1.00391,1.82042,9.90437e-05,9.90437e-05,9.90437e-05
91,6745.8,0.77948,0.4503,1.11822,0.79363,0.72668,0.79752,0.44907,1.56925,1.00926,1.86548,9.0797e-05,9.0797e-05,9.0797e-05
92,6818.97,0.73845,0.43138,1.08379,0.82902,0.72324,0.80678,0.44843,1.57578,0.99216,1.88705,8.25503e-05,8.25503e-05,8.25503e-05
93,6892.16,0.73738,0.42552,1.10209,0.80201,0.74134,0.80434,0.45551,1.56222,0.99668,1.86906,7.43036e-05,7.43036e-05,7.43036e-05
94,6966.04,0.73298,0.43281,1.09547,0.81302,0.72331,0.79761,0.45329,1.56251,1.01577,1.86676,6.60569e-05,6.60569e-05,6.60569e-05
95,7039.8,0.74632,0.44101,1.10264,0.8062,0.72008,0.79781,0.44742,1.57413,1.01833,1.89033,5.78102e-05,5.78102e-05,5.78102e-05
96,7113.5,0.71507,0.4139,1.07243,0.80178,0.7218,0.79633,0.44774,1.56754,1.01414,1.89505,4.95635e-05,4.95635e-05,4.95635e-05
97,7187.25,0.6946,0.40018,1.05947,0.80365,0.73668,0.80163,0.45291,1.56279,0.99916,1.88351,4.13168e-05,4.13168e-05,4.13168e-05
98,7260.77,0.69577,0.40293,1.06452,0.80494,0.72185,0.79817,0.44563,1.56978,1.02841,1.88656,3.30701e-05,3.30701e-05,3.30701e-05
99,7334.3,0.68393,0.40077,1.06183,0.82976,0.71743,0.80413,0.4501,1.57506,1.02847,1.90219,2.48234e-05,2.48234e-05,2.48234e-05
100,7407.83,0.66955,0.37126,1.03821,0.80885,0.73386,0.80175,0.45301,1.57048,1.02332,1.90272,1.65767e-05,1.65767e-05,1.65767e-05
