epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,363.305,1.47195,1.54433,1.47165,0.63149,0.41348,0.47784,0.24993,1.68146,1.92216,1.72152,0.000709299,0.000709299,0.000709299
17,385.646,1.42434,1.52888,1.44373,0.44977,0.3954,0.36025,0.17754,1.71285,2.31152,1.75236,0.000701053,0.000701053,0.000701053
18,408.203,1.42472,1.48242,1.4475,0.70952,0.54899,0.59538,0.30729,1.64056,1.63676,1.65084,0.000692806,0.000692806,0.000692806
19,430.157,1.41931,1.45488,1.44394,0.57339,0.45433,0.49642,0.2572,1.68947,1.89276,1.72356,0.000684559,0.000684559,0.000684559
20,452.463,1.39446,1.41299,1.42157,0.64404,0.58103,0.61487,0.32558,1.60635,1.46193,1.63122,0.000676313,0.000676313,0.000676313
21,474.857,1.37863,1.38679,1.40592,0.69302,0.55647,0.641,0.32257,1.64675,1.53316,1.66257,0.000668066,0.000668066,0.000668066
22,497.081,1.39236,1.4081,1.42489,0.63657,0.57524,0.62574,0.34149,1.57789,1.58316,1.63188,0.000659819,0.000659819,0.000659819
23,519.549,1.37839,1.32103,1.40337,0.69559,0.6014,0.66193,0.35399,1.60716,1.4322,1.61009,0.000651573,0.000651573,0.000651573
24,542.132,1.33657,1.26584,1.37568,0.67114,0.61055,0.65991,0.33864,1.59317,1.42289,1.61711,0.000643326,0.000643326,0.000643326
25,564.384,1.36349,1.28223,1.38076,0.75712,0.62591,0.70725,0.36789,1.57208,1.3026,1.57724,0.000635079,0.000635079,0.000635079
26,587.098,1.35676,1.25849,1.37866,0.61844,0.5916,0.6205,0.32994,1.6549,1.65011,1.65299,0.000626832,0.000626832,0.000626832
27,609.295,1.36864,1.25111,1.38841,0.66478,0.5942,0.65161,0.34698,1.60477,1.4313,1.59935,0.000618586,0.000618586,0.000618586
28,631.64,1.33151,1.18876,1.37236,0.58429,0.57877,0.58393,0.30705,1.6261,1.61321,1.62599,0.000610339,0.000610339,0.000610339
29,653.902,1.29758,1.16667,1.33713,0.72576,0.62553,0.70148,0.3766,1.57307,1.33943,1.5996,0.000602092,0.000602092,0.000602092
30,676.199,1.32833,1.18201,1.36315,0.75823,0.6302,0.70849,0.3688,1.58635,1.24763,1.59995,0.000593846,0.000593846,0.000593846
31,698.654,1.33017,1.18239,1.35466,0.74234,0.61306,0.70382,0.38078,1.57564,1.24832,1.57497,0.000585599,0.000585599,0.000585599
32,720.985,1.30866,1.1167,1.34783,0.71207,0.65097,0.7091,0.37389,1.57843,1.23628,1.60242,0.000577352,0.000577352,0.000577352
33,743.294,1.2689,1.10397,1.32923,0.60191,0.61656,0.6363,0.33226,1.60754,1.46849,1.62521,0.000569106,0.000569106,0.000569106
34,765.755,1.26559,1.09278,1.32804,0.71754,0.68217,0.73037,0.39377,1.55835,1.22515,1.55657,0.000560859,0.000560859,0.000560859
35,787.938,1.27412,1.09482,1.32209,0.69077,0.71542,0.75157,0.41419,1.55368,1.11083,1.56528,0.000552612,0.000552612,0.000552612
36,810.118,1.23742,1.01583,1.29713,0.77181,0.60647,0.72987,0.39948,1.57889,1.23713,1.56917,0.000544365,0.000544365,0.000544365
37,832.892,1.25557,1.06383,1.31634,0.62236,0.62947,0.64429,0.34054,1.6429,1.36123,1.65494,0.000536119,0.000536119,0.000536119
38,855.044,1.23815,1.01428,1.30623,0.71175,0.68139,0.73384,0.39534,1.55495,1.12248,1.5724,0.000527872,0.000527872,0.000527872
39,876.714,1.22524,0.99834,1.27651,0.72385,0.70582,0.76208,0.4214,1.55067,1.09561,1.56675,0.000519625,0.000519625,0.000519625
40,898.423,1.1966,0.98252,1.27332,0.73391,0.70334,0.74423,0.39002,1.58545,1.2519,1.58531,0.000511379,0.000511379,0.000511379
41,920.245,1.22051,0.98653,1.28971,0.69448,0.7028,0.72939,0.38412,1.59785,1.15324,1.60067,0.000503132,0.000503132,0.000503132
42,942.436,1.22392,1.02264,1.29753,0.75964,0.69967,0.75385,0.40274,1.564,1.13165,1.59164,0.000494885,0.000494885,0.000494885
43,964.716,1.21569,0.93647,1.28091,0.70586,0.71631,0.74563,0.37999,1.62178,1.21747,1.62237,0.000486639,0.000486639,0.000486639
44,986.962,1.18751,0.97401,1.27102,0.68329,0.70059,0.73431,0.39079,1.64745,1.1497,1.63823,0.000478392,0.000478392,0.000478392
45,1009.54,1.14634,0.90478,1.24231,0.74303,0.69214,0.76708,0.41134,1.56774,1.09686,1.57926,0.000470145,0.000470145,0.000470145
46,1031.57,1.1722,0.9306,1.25369,0.74319,0.69272,0.74155,0.39588,1.59083,1.15527,1.58237,0.000461898,0.000461898,0.000461898
47,1053.65,1.18367,0.91079,1.25452,0.76289,0.70069,0.76458,0.41135,1.5559,1.09098,1.57764,0.000453652,0.000453652,0.000453652
48,1075.95,1.18663,0.92032,1.26062,0.77583,0.70023,0.77716,0.4116,1.5644,1.07813,1.58405,0.000445405,0.000445405,0.000445405
49,1098.13,1.17763,0.9148,1.25365,0.77112,0.68338,0.76658,0.40779,1.55628,1.07961,1.56416,0.000437158,0.000437158,0.000437158
50,1120.62,1.15273,0.89109,1.23785,0.67646,0.71459,0.74234,0.39545,1.5983,1.16534,1.59285,0.000428912,0.000428912,0.000428912
51,1142.98,1.12376,0.85743,1.2104,0.74834,0.74898,0.77625,0.41928,1.5877,1.05078,1.58759,0.000420665,0.000420665,0.000420665
52,1165.3,1.14759,0.85798,1.23487,0.79269,0.74344,0.8025,0.4301,1.557,1.01338,1.57606,0.000412418,0.000412418,0.000412418
53,1187.42,1.13742,0.85687,1.23824,0.77717,0.74414,0.80339,0.43904,1.56206,0.96394,1.58276,0.000404172,0.000404172,0.000404172
54,1209.88,1.10898,0.83192,1.21235,0.75875,0.72427,0.78116,0.41775,1.57394,1.06773,1.57091,0.000395925,0.000395925,0.000395925
55,1232.09,1.11397,0.84945,1.22241,0.74396,0.73331,0.77349,0.40245,1.58863,1.07681,1.60215,0.000387678,0.000387678,0.000387678
56,1254.16,1.11403,0.82059,1.21549,0.78605,0.73157,0.7953,0.41663,1.57661,1.00909,1.58607,0.000379431,0.000379431,0.000379431
57,1276.44,1.1087,0.84084,1.21488,0.79284,0.68327,0.77667,0.42247,1.60078,1.0754,1.60651,0.000371185,0.000371185,0.000371185
58,1298.57,1.09593,0.79968,1.20781,0.73527,0.69341,0.76262,0.39921,1.59517,1.12423,1.59383,0.000362938,0.000362938,0.000362938
59,1320.86,1.08023,0.77501,1.18863,0.75961,0.75471,0.78541,0.41639,1.58101,1.02394,1.58843,0.000354691,0.000354691,0.000354691
60,1343.43,1.09002,0.79485,1.19763,0.77839,0.75304,0.79468,0.42145,1.56598,1.03562,1.57676,0.000346445,0.000346445,0.000346445
61,1365.54,1.06522,0.75216,1.17572,0.75918,0.71955,0.77645,0.40294,1.59759,1.1363,1.61634,0.000338198,0.000338198,0.000338198
62,1387.72,1.07824,0.78836,1.19251,0.76583,0.743,0.79444,0.42875,1.57208,1.02096,1.59861,0.000329951,0.000329951,0.000329951
63,1409.84,1.07737,0.79906,1.19864,0.78161,0.73635,0.79935,0.43882,1.56089,1.01823,1.60192,0.000321705,0.000321705,0.000321705
64,1432.03,1.05954,0.76122,1.17293,0.77491,0.7788,0.80663,0.43832,1.55427,0.98983,1.57947,0.000313458,0.000313458,0.000313458
65,1454.05,1.0539,0.75921,1.16923,0.78043,0.72466,0.78417,0.42932,1.57118,0.99101,1.59403,0.000305211,0.000305211,0.000305211
66,1476.09,1.05001,0.73429,1.17069,0.77387,0.77145,0.79412,0.43082,1.57241,1.01318,1.59458,0.000296964,0.000296964,0.000296964
67,1497.9,1.05079,0.76315,1.18221,0.7857,0.72521,0.7886,0.43329,1.56537,1.0141,1.60526,0.000288718,0.000288718,0.000288718
68,1520.04,1.02663,0.74534,1.16902,0.76766,0.73235,0.78109,0.42502,1.58587,1.01754,1.61573,0.000280471,0.000280471,0.000280471
69,1541.95,1.03653,0.74746,1.16497,0.79137,0.69593,0.78065,0.42886,1.57129,1.01728,1.60138,0.000272224,0.000272224,0.000272224
70,1564.08,1.01524,0.71128,1.15893,0.76623,0.72741,0.78372,0.42484,1.57227,1.02179,1.60659,0.000263978,0.000263978,0.000263978
71,1586.24,1.01781,0.73184,1.15631,0.77598,0.72618,0.78735,0.43091,1.56848,0.98088,1.59681,0.000255731,0.000255731,0.000255731
72,1608.49,1.01164,0.71581,1.15327,0.71926,0.72934,0.76569,0.4145,1.54884,1.05791,1.57036,0.000247484,0.000247484,0.000247484
73,1630.5,1.02097,0.71753,1.1585,0.77775,0.77105,0.80289,0.44068,1.56426,0.98918,1.60179,0.000239238,0.000239238,0.000239238
74,1652.76,0.99129,0.69131,1.14217,0.79133,0.76202,0.80152,0.43295,1.55654,0.98055,1.59749,0.000230991,0.000230991,0.000230991
75,1674.82,1.01291,0.70149,1.14532,0.75375,0.76439,0.79576,0.42766,1.57542,0.97906,1.61203,0.000222744,0.000222744,0.000222744
76,1696.97,1.00898,0.7008,1.14576,0.80903,0.74458,0.80464,0.44794,1.559,1.00188,1.5942,0.000214497,0.000214497,0.000214497
77,1718.94,0.97945,0.69672,1.13764,0.81532,0.73856,0.80991,0.44233,1.54258,0.95511,1.58397,0.000206251,0.000206251,0.000206251
78,1741.51,0.96213,0.66531,1.12046,0.78073,0.78836,0.81585,0.44885,1.56488,0.9366,1.59652,0.000198004,0.000198004,0.000198004
79,1763.86,0.97446,0.66423,1.1289,0.78183,0.76942,0.80556,0.43604,1.57269,0.97929,1.59786,0.000189757,0.000189757,0.000189757
80,1786.24,0.96361,0.66798,1.11956,0.80498,0.76893,0.81505,0.4452,1.58077,0.96191,1.60977,0.000181511,0.000181511,0.000181511
81,1808.4,0.96962,0.66616,1.12862,0.76498,0.78119,0.80105,0.44673,1.56375,0.96299,1.60346,0.000173264,0.000173264,0.000173264
82,1830.93,0.94202,0.64927,1.12635,0.8169,0.73973,0.80841,0.4494,1.56136,0.97008,1.60253,0.000165017,0.000165017,0.000165017
83,1852.9,0.95651,0.66384,1.12799,0.74484,0.79718,0.81146,0.45352,1.55444,0.9623,1.59326,0.000156771,0.000156771,0.000156771
84,1875.08,0.93434,0.64959,1.10958,0.7456,0.75748,0.79116,0.42884,1.58831,0.99805,1.62993,0.000148524,0.000148524,0.000148524
85,1897.02,0.91509,0.62675,1.10012,0.79114,0.75068,0.80492,0.44473,1.5503,0.95779,1.60116,0.000140277,0.000140277,0.000140277
86,1919.13,0.92722,0.63426,1.10225,0.79499,0.7553,0.80141,0.44642,1.5384,0.94757,1.59743,0.000132031,0.000132031,0.000132031
87,1940.98,0.89506,0.60867,1.08717,0.78373,0.77969,0.81813,0.45086,1.55918,0.9496,1.61446,0.000123784,0.000123784,0.000123784
88,1963.19,0.92732,0.63674,1.10217,0.78851,0.78582,0.81247,0.45452,1.5518,0.96765,1.60056,0.000115537,0.000115537,0.000115537
89,1985.27,0.90779,0.61428,1.0938,0.77813,0.77115,0.80455,0.44631,1.56441,0.95566,1.62547,0.00010729,0.00010729,0.00010729
90,2007.44,0.8847,0.60421,1.08645,0.82069,0.75679,0.80828,0.44792,1.55568,0.96638,1.62242,9.90437e-05,9.90437e-05,9.90437e-05
91,2030.84,0.85508,0.46173,1.05341,0.82481,0.74144,0.80423,0.43991,1.56487,0.9553,1.61729,9.0797e-05,9.0797e-05,9.0797e-05
92,2051.51,0.79398,0.41847,1.02546,0.77133,0.77332,0.80751,0.44545,1.56326,0.95594,1.62542,8.25503e-05,8.25503e-05,8.25503e-05
93,2071.69,0.78556,0.41163,1.02739,0.78825,0.75368,0.80576,0.44779,1.57142,0.95188,1.63181,7.43036e-05,7.43036e-05,7.43036e-05
94,2091.6,0.76286,0.41124,1.01294,0.73342,0.78337,0.79383,0.44043,1.56923,0.96922,1.63185,6.60569e-05,6.60569e-05,6.60569e-05
95,2111.71,0.78019,0.42023,1.02659,0.77442,0.74219,0.79662,0.44287,1.57086,0.96297,1.64336,5.78102e-05,5.78102e-05,5.78102e-05
96,2132.2,0.7583,0.40621,1.01523,0.78042,0.74811,0.79463,0.44065,1.56857,0.95559,1.64522,4.95635e-05,4.95635e-05,4.95635e-05
97,2152.22,0.7554,0.39442,1.00455,0.78396,0.74365,0.79862,0.44567,1.56416,0.9573,1.65008,4.13168e-05,4.13168e-05,4.13168e-05
98,2172.44,0.75564,0.38711,1.0152,0.77607,0.74813,0.79542,0.44149,1.5667,0.97048,1.65246,3.30701e-05,3.30701e-05,3.30701e-05
99,2192.31,0.74394,0.39648,1.01133,0.75591,0.77146,0.79548,0.44728,1.56169,0.9604,1.64207,2.48234e-05,2.48234e-05,2.48234e-05
100,2212.37,0.7233,0.37326,0.99372,0.79489,0.72405,0.7954,0.44324,1.56797,0.96122,1.64778,1.65767e-05,1.65767e-05,1.65767e-05
