epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,792.499,1.51502,1.69059,1.70879,0.57241,0.46991,0.52622,0.27249,1.65227,1.75605,1.943,0.000717546,0.000717546,0.000717546
16,845.125,1.50408,1.68261,1.72172,0.61782,0.48455,0.53549,0.27477,1.62881,1.66802,1.93869,0.000709299,0.000709299,0.000709299
17,897.931,1.45962,1.65546,1.677,0.57061,0.46491,0.52089,0.27021,1.68177,1.69908,1.97188,0.000701053,0.000701053,0.000701053
18,950.638,1.44979,1.59994,1.66359,0.60173,0.56425,0.58678,0.3063,1.59722,1.56233,1.9173,0.000692806,0.000692806,0.000692806
19,1003.39,1.44351,1.5078,1.67996,0.58793,0.57892,0.61319,0.32375,1.61925,1.56072,1.93091,0.000684559,0.000684559,0.000684559
20,1055.96,1.45482,1.54441,1.67349,0.58586,0.55118,0.59728,0.31299,1.55929,1.59261,1.87123,0.000676313,0.000676313,0.000676313
21,1108.5,1.42602,1.47573,1.65461,0.69612,0.51547,0.59395,0.31472,1.6415,1.6623,1.95109,0.000668066,0.000668066,0.000668066
22,1160.84,1.41182,1.44865,1.64165,0.72415,0.49647,0.60503,0.32109,1.5767,1.56271,1.8609,0.000659819,0.000659819,0.000659819
23,1213.16,1.39406,1.40366,1.64108,0.64202,0.61021,0.66434,0.34965,1.55057,1.46522,1.89483,0.000651573,0.000651573,0.000651573
24,1265.71,1.37699,1.35677,1.61639,0.70006,0.5677,0.64508,0.34556,1.55001,1.48123,1.82273,0.000643326,0.000643326,0.000643326
25,1318.15,1.40382,1.35492,1.62209,0.75514,0.61567,0.68845,0.34753,1.63284,1.36633,1.9563,0.000635079,0.000635079,0.000635079
26,1370.69,1.37709,1.28555,1.60577,0.64215,0.61399,0.6784,0.36127,1.60413,1.37048,1.90066,0.000626832,0.000626832,0.000626832
27,1423.61,1.37661,1.28542,1.60993,0.70092,0.58537,0.64841,0.34093,1.63107,1.46566,1.91921,0.000618586,0.000618586,0.000618586
28,1476.1,1.34316,1.25426,1.58757,0.68729,0.6349,0.69029,0.37714,1.52609,1.30142,1.85038,0.000610339,0.000610339,0.000610339
29,1528.7,1.33136,1.20703,1.56023,0.6862,0.62612,0.68419,0.36937,1.60247,1.35289,1.9187,0.000602092,0.000602092,0.000602092
30,1581.18,1.30139,1.18233,1.56108,0.69407,0.6087,0.68373,0.36016,1.57168,1.35133,1.87299,0.000593846,0.000593846,0.000593846
31,1633.45,1.29644,1.15109,1.56036,0.79887,0.60256,0.71351,0.37688,1.56205,1.22678,1.88509,0.000585599,0.000585599,0.000585599
32,1686.16,1.3024,1.15131,1.54921,0.70574,0.65799,0.72834,0.38987,1.57259,1.21519,1.89215,0.000577352,0.000577352,0.000577352
33,1738.6,1.28167,1.13532,1.53634,0.68395,0.66064,0.70353,0.37091,1.55542,1.28955,1.88222,0.000569106,0.000569106,0.000569106
34,1790.94,1.25715,1.10256,1.53499,0.73108,0.63652,0.71234,0.37774,1.56758,1.21938,1.90247,0.000560859,0.000560859,0.000560859
35,1843.19,1.26047,1.08715,1.51632,0.70104,0.6677,0.73095,0.39675,1.55837,1.15198,1.88593,0.000552612,0.000552612,0.000552612
36,1895.81,1.27146,1.05204,1.52035,0.73141,0.65856,0.71695,0.39241,1.51705,1.24804,1.83865,0.000544365,0.000544365,0.000544365
37,1948,1.26696,1.07025,1.52105,0.6865,0.73005,0.75041,0.41117,1.54253,1.1427,1.85266,0.000536119,0.000536119,0.000536119
38,2000.51,1.23262,1.06129,1.50764,0.75421,0.69955,0.75083,0.41055,1.53923,1.17543,1.86245,0.000527872,0.000527872,0.000527872
39,2052.78,1.19736,0.9814,1.46729,0.77521,0.66582,0.7483,0.40589,1.56463,1.14724,1.8882,0.000519625,0.000519625,0.000519625
40,2105.48,1.18119,0.96375,1.46406,0.73066,0.66788,0.74338,0.40938,1.55455,1.13288,1.91405,0.000511379,0.000511379,0.000511379
41,2157.84,1.17913,0.94907,1.45759,0.77169,0.67545,0.75581,0.41334,1.5888,1.13924,1.91315,0.000503132,0.000503132,0.000503132
42,2210.44,1.19409,0.96078,1.4849,0.73481,0.70236,0.75426,0.41175,1.56047,1.13271,1.8701,0.000494885,0.000494885,0.000494885
43,2262.78,1.18366,0.92023,1.46224,0.66721,0.68592,0.73607,0.39508,1.5722,1.15866,1.90663,0.000486639,0.000486639,0.000486639
44,2315.23,1.1581,0.90952,1.43492,0.75701,0.67967,0.75375,0.41364,1.57343,1.11634,1.90817,0.000478392,0.000478392,0.000478392
45,2367.8,1.16258,0.8862,1.42848,0.73852,0.7113,0.7605,0.40344,1.61477,1.10008,1.94483,0.000470145,0.000470145,0.000470145
46,2420.1,1.13359,0.8766,1.42193,0.75987,0.72129,0.77872,0.42364,1.57096,1.05107,1.90126,0.000461898,0.000461898,0.000461898
47,2472.61,1.12421,0.86276,1.40814,0.75667,0.69292,0.76138,0.42158,1.55519,1.10578,1.9115,0.000453652,0.000453652,0.000453652
48,2525.31,1.1049,0.83739,1.39118,0.72765,0.70185,0.74269,0.40295,1.58293,1.11974,1.9204,0.000445405,0.000445405,0.000445405
49,2577.62,1.13511,0.84987,1.41143,0.79505,0.69511,0.79084,0.43198,1.56276,1.04189,1.90302,0.000437158,0.000437158,0.000437158
50,2630.12,1.11341,0.84829,1.41147,0.73449,0.68551,0.76025,0.40917,1.57004,1.04752,1.91911,0.000428912,0.000428912,0.000428912
51,2682.37,1.09155,0.81422,1.37262,0.75372,0.70915,0.76561,0.42726,1.57253,1.0127,1.9366,0.000420665,0.000420665,0.000420665
52,2734.7,1.09496,0.81556,1.38201,0.73154,0.70664,0.76871,0.42128,1.54875,1.04783,1.90167,0.000412418,0.000412418,0.000412418
53,2786.97,1.08845,0.79603,1.37612,0.77599,0.70699,0.78613,0.43129,1.56162,1.04455,1.92735,0.000404172,0.000404172,0.000404172
54,2839.36,1.04359,0.77962,1.34247,0.7653,0.73335,0.79587,0.4346,1.58903,1.06034,1.96782,0.000395925,0.000395925,0.000395925
55,2892.27,1.03079,0.75501,1.34554,0.77214,0.71309,0.78828,0.42814,1.57025,1.00131,1.94919,0.000387678,0.000387678,0.000387678
56,2944.8,1.04912,0.7729,1.34944,0.76168,0.71881,0.77742,0.43255,1.56996,1.03032,1.92354,0.000379431,0.000379431,0.000379431
57,2997.25,1.0222,0.74102,1.33814,0.75838,0.73552,0.78637,0.43246,1.57305,1.03137,1.94568,0.000371185,0.000371185,0.000371185
58,3049.65,1.00036,0.72475,1.31066,0.79638,0.70202,0.78172,0.4278,1.57381,0.97672,1.9575,0.000362938,0.000362938,0.000362938
59,3101.74,0.99527,0.7015,1.31792,0.74228,0.74995,0.78859,0.44342,1.56537,1.00275,1.95259,0.000354691,0.000354691,0.000354691
60,3154.39,1.00593,0.70501,1.31787,0.76375,0.69655,0.76718,0.42592,1.60656,1.03638,1.98594,0.000346445,0.000346445,0.000346445
61,3206.7,0.95889,0.6742,1.28349,0.77377,0.72281,0.79407,0.44668,1.57558,1.01368,1.93715,0.000338198,0.000338198,0.000338198
62,3259.26,0.99105,0.7027,1.31407,0.81518,0.70939,0.79283,0.43534,1.56542,1.01042,1.97042,0.000329951,0.000329951,0.000329951
63,3311.58,0.96736,0.69255,1.29995,0.7356,0.7589,0.79451,0.43175,1.58367,1.0202,1.97658,0.000321705,0.000321705,0.000321705
64,3363.82,0.95031,0.65691,1.27224,0.75666,0.75359,0.79557,0.4373,1.56307,0.98226,1.97786,0.000313458,0.000313458,0.000313458
65,3416.1,0.95402,0.67816,1.28509,0.79283,0.70724,0.78896,0.42787,1.57664,1.00032,1.99096,0.000305211,0.000305211,0.000305211
66,3468.37,0.9211,0.64641,1.25946,0.81742,0.74722,0.80759,0.4356,1.5888,0.97866,2.01346,0.000296964,0.000296964,0.000296964
67,3520.72,0.90642,0.64894,1.25189,0.80281,0.71971,0.78547,0.43484,1.57487,1.02968,2.00044,0.000288718,0.000288718,0.000288718
68,3573.3,0.89799,0.62394,1.2388,0.7884,0.72134,0.80053,0.45091,1.55256,0.98695,1.9742,0.000280471,0.000280471,0.000280471
69,3625.89,0.91074,0.63303,1.24299,0.737,0.77384,0.7893,0.44197,1.56305,1.02053,1.99324,0.000272224,0.000272224,0.000272224
70,3678.17,0.89035,0.61754,1.23218,0.80811,0.71494,0.78947,0.44897,1.57146,1.01035,1.96845,0.000263978,0.000263978,0.000263978
71,3730.56,0.89229,0.62223,1.22625,0.81459,0.71836,0.79886,0.44813,1.56365,0.9925,1.99316,0.000255731,0.000255731,0.000255731
72,3782.78,0.87138,0.61947,1.22823,0.78846,0.73948,0.79579,0.44719,1.57098,0.97478,1.99577,0.000247484,0.000247484,0.000247484
73,3835.06,0.88133,0.61543,1.22251,0.78481,0.72414,0.79278,0.44641,1.55561,1.03186,1.99791,0.000239238,0.000239238,0.000239238
74,3887.39,0.85035,0.5956,1.19139,0.81007,0.74569,0.80583,0.44054,1.59706,0.98288,2.05626,0.000230991,0.000230991,0.000230991
75,3939.69,0.83419,0.58531,1.1917,0.79088,0.7461,0.80659,0.44543,1.58812,0.96368,2.07074,0.000222744,0.000222744,0.000222744
76,3991.94,0.82934,0.57615,1.18287,0.77691,0.754,0.80592,0.44985,1.56683,1.00344,2.02269,0.000214497,0.000214497,0.000214497
77,4044.29,0.82552,0.58312,1.19467,0.76984,0.77089,0.8155,0.45605,1.57838,0.98992,2.04335,0.000206251,0.000206251,0.000206251
78,4096.73,0.82296,0.56225,1.18839,0.77526,0.75165,0.8073,0.45278,1.5714,0.99335,2.04644,0.000198004,0.000198004,0.000198004
79,4149.05,0.78936,0.54373,1.16354,0.7889,0.74681,0.81494,0.45865,1.58183,1.016,2.03663,0.000189757,0.000189757,0.000189757
80,4201.86,0.79034,0.54594,1.16299,0.76991,0.7682,0.81904,0.4555,1.59318,0.97486,2.08146,0.000181511,0.000181511,0.000181511
81,4254.13,0.78607,0.52942,1.15797,0.7706,0.7497,0.80346,0.4504,1.57446,0.99065,2.06639,0.000173264,0.000173264,0.000173264
82,4306.4,0.78285,0.54062,1.16496,0.807,0.74446,0.82526,0.45869,1.573,0.99001,2.04779,0.000165017,0.000165017,0.000165017
83,4358.97,0.75694,0.52648,1.12952,0.75909,0.75746,0.80608,0.45151,1.59056,1.00564,2.07473,0.000156771,0.000156771,0.000156771
84,4411.35,0.75376,0.51419,1.1352,0.81629,0.7497,0.81714,0.45526,1.57984,0.99299,2.08196,0.000148524,0.000148524,0.000148524
85,4463.74,0.76394,0.5182,1.1406,0.81528,0.75918,0.81864,0.44687,1.58268,0.98477,2.07496,0.000140277,0.000140277,0.000140277
86,4516.29,0.75462,0.5089,1.13529,0.81312,0.73362,0.81042,0.45422,1.60098,1.01132,2.10903,0.000132031,0.000132031,0.000132031
87,4568.74,0.72384,0.50064,1.12087,0.78685,0.75102,0.81403,0.45382,1.59078,1.00271,2.1202,0.000123784,0.000123784,0.000123784
88,4621.21,0.73134,0.50299,1.12507,0.82234,0.73094,0.80834,0.45064,1.59243,1.0281,2.11113,0.000115537,0.000115537,0.000115537
89,4673.7,0.71098,0.47815,1.10991,0.80553,0.71657,0.79488,0.44928,1.60073,1.02547,2.1069,0.00010729,0.00010729,0.00010729
90,4726.02,0.71762,0.47642,1.10598,0.80561,0.71671,0.80635,0.45694,1.5938,1.03528,2.10406,9.90437e-05,9.90437e-05,9.90437e-05
91,4779.36,0.61565,0.33202,1.03418,0.78279,0.73001,0.79791,0.44856,1.60547,1.0199,2.10376,9.0797e-05,9.0797e-05,9.0797e-05
92,4831.62,0.5868,0.31896,1.00962,0.81047,0.73716,0.80902,0.45681,1.59937,0.99746,2.14418,8.25503e-05,8.25503e-05,8.25503e-05
93,4883.7,0.57796,0.31737,1.01476,0.79934,0.76918,0.82048,0.4539,1.59255,1.00365,2.145,7.43036e-05,7.43036e-05,7.43036e-05
94,4936.09,0.55171,0.30641,0.99077,0.81944,0.74417,0.81152,0.4522,1.57815,0.99408,2.14251,6.60569e-05,6.60569e-05,6.60569e-05
95,4988.02,0.57522,0.3202,1.00832,0.78919,0.75706,0.8149,0.4559,1.58542,1.01037,2.14402,5.78102e-05,5.78102e-05,5.78102e-05
96,5040.03,0.54911,0.29508,0.98733,0.80888,0.73034,0.80779,0.46034,1.58671,0.98978,2.17765,4.95635e-05,4.95635e-05,4.95635e-05
97,5091.93,0.53133,0.2843,0.97812,0.78937,0.74987,0.80869,0.45832,1.58095,0.99005,2.18884,4.13168e-05,4.13168e-05,4.13168e-05
98,5143.83,0.53958,0.28605,0.98947,0.77834,0.77267,0.81483,0.45913,1.57445,0.99924,2.18173,3.30701e-05,3.30701e-05,3.30701e-05
99,5195.85,0.52437,0.282,0.97379,0.79103,0.76454,0.81699,0.45756,1.58185,1.002,2.19297,2.48234e-05,2.48234e-05,2.48234e-05
100,5247.85,0.5036,0.26855,0.95829,0.82441,0.71832,0.80993,0.45947,1.58215,1.01255,2.19255,1.65767e-05,1.65767e-05,1.65767e-05
